Running for 480.0 seconds (960 samples at 0.5 second intervals).
13:53:06  41.6   0.0  37.3  21.1   0.0    7   2482   6136   0.00E
13:53:07  35.4   0.0  34.2  30.4   0.0   11   2978   5524   0.00E
13:53:07  39.8   0.0  39.3  20.8   0.0    9   3044   6314   0.00E
13:53:08  36.4   0.0  38.2  25.4   0.0    6   3408   7370   0.00E
13:53:08  34.4   0.0  38.9  26.6   0.0    9   2326   5814   0.00E
13:53:09  39.3   0.0  39.6  21.1   0.0    6   3180   5710   0.00E
13:53:09  36.3   0.0  34.0  29.5   0.3    8   2926   6294   0.00E
13:53:10  40.5   0.0  40.5  19.1   0.0    7   2846   5532   0.00E
13:53:10  39.2   0.0  34.9  25.9   0.0    5   2512   4212   0.00E
13:53:11  37.2   0.0  41.0  21.9   0.0    8   2988   4434   0.00E
13:53:11  39.7   0.0  38.4  21.9   0.0    6   2542   4096   0.00E
13:53:12  41.8   0.0  34.9  23.3   0.0    7   4164   4584   0.00E
13:53:12  38.2   0.0  39.7  22.1   0.0    5   2390   4044   0.00E
13:53:13  36.0   0.0  36.2  27.8   0.0    9   2998   4030   0.00E
13:53:13  36.3   0.0  43.9  19.8   0.0    7   2382   4006   0.00E
13:53:14  34.8   0.0  34.0  31.2   0.0    8   2954   4138   0.00E
13:53:14  42.9   0.0  38.8  18.3   0.0    8   2546   4052   0.00E
13:53:15  35.8   0.0  36.1  28.1   0.0    6   3016   4058   0.00E
13:53:15  40.3   0.0  37.3  22.4   0.0    8   2394   4086   0.00E
13:53:16  40.2   0.0  37.9  21.9   0.0    4   3098   4206   0.00E
13:53:16  39.8   0.0  32.5  27.8   0.0    9   2678   3938   0.00E
13:53:17  42.0   0.0  36.2  21.8   0.0    7   2994   4204   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:53:17  37.2   0.0  35.9  26.9   0.0    6   2836   4146   0.00E
13:53:18  43.1   0.0  34.8  22.1   0.0    7   2776   4240   0.00E
13:53:18  36.2   0.0  37.4  26.4   0.0    8   2410   4110   0.00E
13:53:19  37.3   0.0  41.4  21.3   0.0    7   3302   4322   0.00E
13:53:19  36.7   0.0  36.2  26.9   0.2    8   2670   4154   0.00E
13:53:20  36.9   0.0  43.5  19.6   0.0    9   2982   4328   0.00E
13:53:20  33.4   0.0  32.9  33.7   0.0    8   2504   3892   0.00E
13:53:21  38.5   0.0  42.5  19.0   0.0    8   3112   4166   0.00E
13:53:21  35.9   0.0  38.4  25.6   0.0    5   2454   3806   0.00E
13:53:22  41.2   0.0  35.0  23.5   0.2    8   3340   4068   0.00E
13:53:22  37.9   0.0  41.5  20.6   0.0    6   2378   3850   0.00E
13:53:23  35.6   0.0  39.3  25.1   0.0    6   3120   3910   0.00E
13:53:23  39.9   0.0  38.4  21.6   0.0    6   2338   3738   0.00E
13:53:24  40.3   0.0  32.7  27.0   0.0   13   3128   3890   0.00E
13:53:24  42.9   0.0  37.3  19.8   0.0    7   2738   3530   0.00E
13:53:25  37.4   0.0  32.8  29.8   0.0    9   3076   3496   0.00E
13:53:25  42.6   0.0  38.0  19.4   0.0    9   2292   3592   0.00E
13:53:26  37.4   0.0  30.7  31.9   0.0    6   3004   3556   0.00E
13:53:26  44.6   0.0  36.3  19.1   0.0    8   2368   3706   0.00E
13:53:27  39.1   0.0  33.3  27.6   0.0    7   2794   3464   0.00E
13:53:27  40.6   0.0  38.3  21.1   0.0    6   3016   3840   0.00E
13:53:28  41.5   0.0  31.6  26.8   0.0    6   3202   3718   0.00E
13:53:28  44.3   0.0  36.5  19.1   0.0    6   2500   3688   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:53:29  37.8   0.0  37.8  24.4   0.0    5   2926   3718   0.00E
13:53:29  42.1   0.0  34.8  22.8   0.3    8   3488   3814   0.00E
13:53:30  47.0   0.0  33.7  19.3   0.0    6   4208   4110   0.00E
13:53:30  39.8   0.0  29.0  31.2   0.0    9   2694   3426   0.00E
13:53:31  43.8   0.0  38.5  17.8   0.0    9   3546   3982   0.00E
13:53:31  39.0   0.0  30.6  30.4   0.0    6   3168   3562   0.00E
13:53:32  44.6   0.0  34.5  20.9   0.0    8   3088   3730   0.00E
13:53:32  41.0   0.0  33.7  25.4   0.0    7   3356   3612   0.00E
13:53:33  45.0   0.0  34.7  20.4   0.0    6   3216   3742   0.00E
13:53:33  40.5   0.0  31.6  27.8   0.0    6   2536   3560   0.00E
13:53:34  42.5   0.0  36.2  21.0   0.2    6   3146   3814   0.00E
13:53:34  41.3   0.0  34.0  24.7   0.0    4   2192   3378   0.00E
13:53:35  39.1   0.0  35.3  25.6   0.0    8   3104   3770   0.00E
13:53:35  38.9   0.0  40.2  20.9   0.0    6   2590   3694   0.00E
13:53:36  35.9   0.0  32.8  31.3   0.0    6   3130   3738   0.00E
13:53:36  31.4   0.0  35.7  32.9   0.0    8   2396   3688   0.00E
13:53:37  26.1   0.0  32.4  41.5   0.0    5   3234   3660   0.00E
13:53:37  26.8   0.0  39.0  34.2   0.0    5   2364   3720   0.00E
13:53:38  26.5   0.0  33.3  40.2   0.0    5   3596   3958   0.00E
13:53:38  26.5   0.0  41.4  32.1   0.0    5   2782   3812   0.00E
13:53:39  27.3   0.0  33.1  39.6   0.0    7   3154   3868   0.00E
13:53:39  27.0   0.0  39.2  33.5   0.2    5   2558   3872   0.00E
13:53:40  28.0   0.0  34.8  37.3   0.0    3   2816   3994   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:53:40  28.0   0.0  34.8  37.3   0.0    7   3322   3758   0.00E
13:53:41  30.6   0.0  36.1  33.3   0.0    5   2914   3892   0.00E
13:53:41  25.2   0.0  32.5  42.3   0.0    6   2740   3638   0.00E
13:53:42  24.7   0.0  41.6  33.8   0.0    8   2952   4064   0.00E
13:53:42  23.2   0.0  33.8  42.8   0.2    5   2736   3764   0.00E
13:53:43  24.9   0.0  41.5  33.7   0.0    5   3192   4220   0.00E
13:53:43  23.8   0.0  35.2  41.0   0.0    5   2622   3950   0.00E
13:53:44  30.3   0.0  37.8  31.8   0.0    8   3990   5264   0.00E
13:53:44  36.6   0.0  37.3  25.8   0.3    6   5348   7914   0.00E
13:53:45  41.7   0.0  37.2  21.1   0.0    6   4964   8470   0.00E
13:53:45  44.2   0.0  40.2  15.7   0.0    6  10216   9320   0.00E
13:53:46  40.8   0.0  37.7  21.5   0.0   10   9980   7256   0.00E
13:53:46  38.8   0.0  41.6  19.3   0.3    6   3480   4912   0.00E
13:53:47  33.7   0.0  33.7  32.7   0.0    7   3028   4060   0.00E
13:53:47  43.0   0.0  39.8  17.2   0.0   10   4184   4714   0.00E
13:53:48  36.8   0.0  35.5  27.7   0.0    5   4894   4700   0.00E
13:53:48  37.0   0.0  41.8  21.2   0.0    6   2790   4250   0.00E
13:53:49  40.2   0.0  37.2  22.6   0.0    7   7774   9368   0.00E
13:53:49  41.6   0.0  39.4  19.0   0.0    8   8204   9082   0.00E
13:53:50  34.8   0.0  40.1  25.2   0.0    7   3596   6210   0.00E
13:53:50  37.4   0.0  39.7  22.9   0.0    6   3808   6036   0.00E
13:53:51  36.2   0.0  40.2  23.6   0.0    6   4176   5482   0.00E
13:53:51  38.6   0.0  37.4  24.0   0.0   11   5804   7370   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:53:52  42.2   0.0  40.2  17.5   0.0    6   6606   8782   0.00E
13:53:52  41.0   0.0  32.2  26.8   0.0    7   8268   8462   0.00E
13:53:53  43.3   0.0  43.8  12.8   0.0   11   8406   8284   0.00E
13:53:53  41.7   0.0  34.9  23.4   0.0    9   8132   5178   0.00E
13:53:54  47.4   0.0  36.2  16.5   0.0   12   8582   9808   0.00E
13:53:54  44.9   0.0  36.6  18.4   0.0   10   9720  10498   0.00E
13:53:55  47.6   0.0  37.8  14.6   0.0   11  10676  10786   0.00E
13:53:55  44.5   0.0  36.4  18.8   0.3   11   9272  10528   0.00E
13:53:56  47.1   0.0  37.3  15.5   0.0   11  13128   9714   0.00E
13:53:56  50.1   0.0  37.9  12.0   0.0    9  11026   8154   0.00E
13:53:57  41.4   0.0  38.3  20.3   0.0    7   6436   4662   0.00E
13:53:57  45.7   0.0  38.8  15.5   0.0    8  11526   8502   0.00E
13:53:58  43.1   0.0  37.2  19.7   0.0    9   7218   7134   0.00E
13:53:58  44.1   0.0  35.8  19.5   0.5    8   9702   5902   0.00E
13:53:59  43.0   0.0  35.6  19.8   1.5    7   6662   6368   0.00E
13:53:59  44.9   0.0  38.6  16.5   0.0    6  13900   9432   0.00E
13:54:00  41.4   0.0  39.6  19.0   0.0    6   6776   5714   0.00E
13:54:00  43.6   0.0  37.8  18.5   0.0    6   9802  10322   0.00E
13:54:01  46.5   0.0  35.5  17.8   0.2    7   9662   8950   0.00E
13:54:01  54.1   0.0  35.1  10.8   0.0    8  10658   9850   0.00E
13:54:02  42.9   0.0  38.4  18.7   0.0    9   8648   8376   0.00E
13:54:02  47.6   0.0  34.1  18.3   0.0   11  10972   9614   0.00E
13:54:03  51.1   0.0  38.6  10.3   0.0   19  10470   6776   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:54:03  49.1   0.0  35.5  15.4   0.0    8   5694   4440   0.00E
13:54:04  48.9   0.0  34.1  17.0   0.0   10   8702   8826   0.00E
13:54:04  43.0   0.0  36.5  20.5   0.0    7   8686   9564   0.00E
13:54:05  43.9   0.0  36.8  19.3   0.0    9   6986   6420   0.00E
13:54:05  42.5   0.0  37.9  19.3   0.3    7   7822   7364   0.00E
13:54:06  44.7   0.0  37.2  17.8   0.3    7   9454  10142   0.00E
13:54:06  41.3   0.0  38.0  20.7   0.0    7   5724   6364   0.00E
13:54:07  42.4   0.0  36.9  20.7   0.0   10   5378   6048   0.00E
13:54:07  44.6   0.0  34.3  21.2   0.0    7   8514   9094   0.00E
13:54:08  45.4   0.0  36.7  18.0   0.0    8  10876   7402   0.00E
13:54:08  40.2   0.0  38.0  21.8   0.0    8   4332   9098   0.00E
13:54:09  39.6   0.0  36.8  23.4   0.3    9   7744   9852   0.00E
13:54:09  45.7   0.0  37.9  16.3   0.0    9   7340   8434   0.00E
13:54:10  41.4   0.0  36.4  22.2   0.0    7   6544   8366   0.00E
13:54:10  40.7   0.0  39.7  19.6   0.0    7   2706   3980   0.00E
13:54:11  47.1   0.0  38.6  14.3   0.0    9   7154   4224   0.00E
13:54:11  52.4   0.0  37.6  10.0   0.0    7   9994   5348   0.00E
13:54:12  41.5   0.0  38.5  19.8   0.2    7   6018   4188   0.00E
13:54:12  40.2   0.0  38.1  21.7   0.0    8   3894   3896   0.00E
13:54:13  48.1   0.0  36.9  15.0   0.0   10  12436   5690   0.00E
13:54:13  54.5   0.0  38.7   6.8   0.0    9  15436   8426   0.00E
13:54:14  55.0   0.0  41.8   3.2   0.0   10  15946   9540   0.00E
13:54:14  48.6   0.0  34.0  17.1   0.3   11  12754  10416   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:54:15  49.9   0.0  39.8  10.3   0.0    8  10016   5498   0.00E
13:54:15  42.2   0.0  35.7  22.1   0.0    9   5902   4658   0.00E
13:54:16  44.1   0.0  35.8  20.2   0.0    8   7158   4910   0.00E
13:54:16  41.2   0.0  38.9  19.9   0.0    7   6056   4586   0.00E
13:54:17  39.8   0.0  37.1  23.1   0.0   10   6700   6428   0.00E
13:54:17  43.4   0.0  39.8  16.8   0.0    8   9680  10090   0.00E
13:54:18  40.8   0.0  34.7  24.3   0.3    9   9656  10200   0.00E
13:54:18  44.1   0.0  36.6  19.0   0.3    9   6846   6132   0.00E
13:54:19  41.1   0.0  35.8  23.1   0.0    9   6712   4878   0.00E
13:54:19  41.5   0.0  39.8  18.7   0.0    8   6180   4976   0.00E
13:54:20  57.0   0.0  36.2   6.8   0.0    9  13176   5950   0.00E
13:54:20  53.4   0.0  39.3   7.3   0.0   10  14896   5622   0.00E
13:54:21  52.0   0.0  37.1  10.9   0.0    7  11842   6854   0.00E
13:54:21  43.2   0.0  38.7  18.1   0.0    7   4288   4362   0.00E
13:54:22  39.2   0.0  33.9  26.9   0.0    6   3964   4156   0.00E
13:54:22  40.2   0.0  39.4  20.1   0.3    7   3044   4048   0.00E
13:54:23  36.9   0.0  35.6  27.3   0.3    7   3260   4002   0.00E
13:54:23  38.2   0.0  41.2  20.6   0.0    7   2534   3864   0.00E
13:54:24  35.7   0.0  35.7  28.6   0.0    7   3060   3934   0.00E
13:54:24  35.8   0.0  40.4  23.8   0.0    8   2496   3674   0.00E
13:54:25  40.2   0.0  38.9  20.9   0.0    6   3306   3830   0.00E
13:54:25  34.7   0.0  38.4  26.9   0.0    8   2548   3700   0.00E
13:54:26  38.9   0.0  41.0  20.1   0.0    7   4106   6570   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:54:26  38.5   0.0  36.5  25.1   0.0    6   8630   8038   0.00E
13:54:27  48.2   0.0  40.2  11.6   0.0    7   9918   7968   0.00E
13:54:27  42.2   0.0  37.4  20.2   0.3    6  10426   5410   0.00E
13:54:28  55.1   0.0  39.4   5.5   0.0   11  13188   6276   0.00E
13:54:28  58.1   0.0  38.9   3.0   0.0   10  15536   5686   0.00E
13:54:29  55.5   0.0  38.4   5.8   0.3   11  15084   6634   0.00E
13:54:29  57.2   0.0  40.2   2.5   0.0   10  15524  10712   0.00E
13:54:30  43.0   0.0  40.0  16.7   0.3    8  10488  10204   0.00E
13:54:30  46.3   0.0  36.0  17.4   0.3   20  13216   5596   0.00E
13:54:31  54.0   0.0  36.8   9.2   0.0   10  17206   9494   0.00E
13:54:31  56.1   0.0  41.9   2.0   0.0   10  13744   8346   0.00E
13:54:32  58.9   0.0  36.6   4.5   0.0   10  12198   8316   0.00E
13:54:32  57.5   0.0  41.2   1.2   0.0   13  14650   9876   0.00E
13:54:33  57.4   0.0  38.8   3.8   0.0    9  12754  10900   0.00E
13:54:33  57.8   0.0  40.4   1.8   0.0   11  13098   8204   0.00E
13:54:34  53.8   0.0  43.5   2.8   0.0   13  10058   8804   0.00E
13:54:34  60.2   0.0  37.3   2.5   0.0   10   9066   9970   0.00E
13:54:35  58.6   0.0  40.4   1.0   0.0   12  15008   7192   0.00E
13:54:35  61.2   0.0  38.8   0.0   0.0   18  14112   8810   0.00E
13:54:36  63.0   0.0  37.0   0.0   0.0   14  13818  11688   0.00E
13:54:36  62.5   0.0  37.5   0.0   0.0   25  15712   7672   0.00E
13:54:37  66.5   0.0  33.2   0.2   0.0   11  11974   8126   0.00E
13:54:37  63.2   0.0  36.8   0.0   0.0   10  12780  11492   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:54:38  60.2   0.0  39.8   0.0   0.0   16  13462  12864   0.00E
13:54:38  62.7   0.0  37.3   0.0   0.0   13  10510  11116   0.00E
13:54:39  61.7   0.0  38.3   0.0   0.0   16  10162   7802   0.00E
13:54:39  66.2   0.0  33.8   0.0   0.0   16  14878  11714   0.00E
13:54:40  61.8   0.0  38.2   0.0   0.0   12  12692   8714   0.00E
13:54:40  63.2   0.0  36.8   0.0   0.0   17  13074   8934   0.00E
13:54:41  60.5   0.0  39.2   0.2   0.0   13   9576   5666   0.00E
13:54:41  62.2   0.0  37.8   0.0   0.0   15  12244   8068   0.00E
13:54:42  62.2   0.0  37.8   0.0   0.0   17  16788  12848   0.00E
13:54:42  63.7   0.0  36.3   0.0   0.0   19  19332  11710   0.00E
13:54:43  64.5   0.0  35.5   0.0   0.0   16  23538  13696   0.00E
13:54:43  62.9   0.0  37.1   0.0   0.0   16  28680  16466   0.00E
13:54:44  60.2   0.0  39.8   0.0   0.0   14  10792  10688   0.00E
13:54:44  62.6   0.0  37.4   0.0   0.0   15  11628  11020   0.00E
13:54:45  63.8   0.0  36.2   0.0   0.0   12  10938   8538   0.00E
13:54:45  64.8   0.0  35.2   0.0   0.0   14   8342   7490   0.00E
13:54:46  60.6   0.0  39.2   0.2   0.0   14   9860  10776   0.00E
13:54:46  65.3   0.0  34.7   0.0   0.0   21   7942  10392   0.00E
13:54:47  61.8   0.0  38.2   0.0   0.0   11  11224  11802   0.00E
13:54:47  64.4   0.0  35.1   0.5   0.0   14  11776   9226   0.00E
13:54:48  58.2   0.0  40.0   1.8   0.0   16   9516   6320   0.00E
13:54:48  67.0   0.0  32.5   0.5   0.0   16  12952   5928   0.00E
13:54:49  60.3   0.0  39.4   0.2   0.0   17   8462   5640   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:54:49  64.3   0.0  34.9   0.8   0.0    8   9750   5992   0.00E
13:54:50  63.2   0.0  35.3   1.5   0.0   15   8610   6738   0.00E
13:54:50  59.4   0.0  40.1   0.5   0.0    8   8908   6128   0.00E
13:54:51  60.3   0.0  35.2   4.3   0.3   14  21282  10500   0.00E
13:54:51  61.0   0.0  38.2   0.5   0.2   14  14072   9808   0.00E
13:54:52  57.8   0.0  41.7   0.5   0.0   10  11906   6690   0.00E
13:54:52  62.5   0.0  33.2   4.3   0.0    8   7646   4336   0.00E
13:54:53  52.5   0.0  34.2  13.2   0.0   15   6408   5452   0.00E
13:54:53  57.0   0.0  42.2   0.8   0.0   14   8530  11138   0.00E
13:54:54  63.4   0.0  35.1   1.5   0.0   12   9316   6038   0.00E
13:54:54  58.9   0.0  38.6   2.5   0.0    9   6502   5456   0.00E
13:54:55  63.9   0.0  34.8   1.3   0.0   11   7988   5126   0.00E
13:54:55  61.7   0.0  36.8   1.5   0.0   11   7156   5126   0.00E
13:54:56  59.5   0.0  37.2   3.2   0.0   14   5570   4192   0.00E
13:54:56  63.7   0.0  35.6   0.8   0.0   10  11734   7294   0.00E
13:54:57  59.0   0.0  40.2   0.8   0.0    9   6024   4576   0.00E
13:54:57  49.5   0.0  29.1  21.4   0.0    8   3796   3518   0.00E
13:54:58  59.0   0.0  36.5   4.5   0.0    9   4654   5624   0.00E
13:54:58  45.5   0.0  36.0  17.8   0.8    7   9696   5244   0.00E
13:54:59  41.7   0.0  36.4  20.6   1.3    3   5762   4366   0.00E
13:54:59  43.0   0.0  34.5  22.5   0.0    9   3452   3672   0.00E
13:55:00  46.7   0.0  34.9  18.3   0.0    6   4216   3998   0.00E
13:55:00  37.6   0.0  31.7  30.7   0.0    6   6340   3986   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:55:01  42.5   0.0  44.0  13.2   0.2    7   4168   4008   0.00E
13:55:01  42.3   0.0  30.1  27.6   0.0    9   8872   4210   0.00E
13:55:02  46.8   0.0  38.5  14.8   0.0   10   6514   4112   0.00E
13:55:02  52.5   0.0  34.9  12.3   0.3    7  18854   5622   0.00E
13:55:03  43.6   0.0  33.8  22.6   0.0    8   3220   3790   0.00E
13:55:03  42.5   0.0  35.2  22.3   0.0    8   6002   4088   0.00E
13:55:04  47.9   0.0  33.6  18.5   0.0   16   8008   4852   0.00E
13:55:04  48.4   0.0  37.0  14.6   0.0    6   6450   5094   0.00E
13:55:05  42.4   0.0  31.1  26.5   0.0    9   5586   6098   0.00E
13:55:05  46.6   0.0  36.0  17.4   0.0    6   4966   6650   0.00E
13:55:06  39.8   0.0  30.5  29.5   0.2    6   6230   8786   0.00E
13:55:06  54.8   0.0  36.7   8.5   0.0    8   5094  10228   0.00E
13:55:07  50.8   0.0  29.0  20.2   0.0   11   6190   8400   0.00E
13:55:07  51.1   0.0  35.5  13.4   0.0    9   7536   7468   0.00E
13:55:08  53.9   0.0  35.7  10.5   0.0    7   4512   4224   0.00E
13:55:08  40.7   0.0  32.9  26.4   0.0    7   4174   6702   0.00E
13:55:09  44.1   0.0  33.8  22.2   0.0    7   5696   8718   0.00E
13:55:09  40.9   0.0  34.3  24.8   0.0   10   5780   8704   0.00E
13:55:10  48.0   0.0  37.2  14.8   0.0    8   9352   8516   0.00E
13:55:10  45.6   0.0  32.5  21.9   0.0    8   9102   7886   0.00E
13:55:11  43.9   0.0  38.1  18.0   0.0    6   3240   3560   0.00E
13:55:11  38.1   0.0  33.1  28.3   0.5    6   3876   3332   0.00E
13:55:12  43.8   0.0  41.8  14.5   0.0    8   5776   5446   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:55:12  38.3   0.0  33.6  28.1   0.0    6   5048   5530   0.00E
13:55:13  44.3   0.0  35.4  20.3   0.0   11   6354   7166   0.00E
13:55:13  44.5   0.0  35.9  19.6   0.0    7   6666   4034   0.00E
13:55:14  45.5   0.0  33.2  21.2   0.0    7   6682   6880   0.00E
13:55:14  44.8   0.0  37.3  17.6   0.3   13   8970   8014   0.00E
13:55:15  43.4   0.0  33.8  22.7   0.0    7   6508   4118   0.00E
13:55:15  52.8   0.0  34.8  12.5   0.0    6   4684   3900   0.00E
13:55:16  43.8   0.0  29.0  27.2   0.0    7   4644   5882   0.00E
13:55:16  42.9   0.0  37.6  19.5   0.0    7   4238   5508   0.00E
13:55:17  42.2   0.0  32.1  25.8   0.0    6   5366   6694   0.00E
13:55:17  46.4   0.0  37.3  16.3   0.0    8   4994   6354   0.00E
13:55:18  44.0   0.0  31.2  24.8   0.0    8   8134   8452   0.00E
13:55:18  42.2   0.0  35.4  22.4   0.0    9   4722   6148   0.00E
13:55:19  47.7   0.0  32.8  19.2   0.3    6   9272   9616   0.00E
13:55:19  44.5   0.0  30.4  25.1   0.0    7   4198   5654   0.00E
13:55:20  44.2   0.0  35.4  20.4   0.0    7   6776   8606   0.00E
13:55:20  46.7   0.0  31.9  21.4   0.0    7   6294   3752   0.00E
13:55:21  45.4   0.0  34.8  19.5   0.3    6   3640   3554   0.00E
13:55:21  41.4   0.0  35.1  23.5   0.0    8   6168   8198   0.00E
13:55:22  43.4   0.0  36.8  19.5   0.3    6   4196   7070   0.00E
13:55:22  44.3   0.0  32.0  23.7   0.0    7   5604   3680   0.00E
13:55:23  47.1   0.0  34.7  18.2   0.0   11   6842   6744   0.00E
13:55:23  43.2   0.0  29.6  26.9   0.3    6   4248   3520   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:55:24  44.1   0.0  33.8  22.2   0.0    8   3660   3644   0.00E
13:55:24  39.0   0.0  36.5  24.5   0.0    7   3138   3300   0.00E
13:55:25  40.1   0.0  32.4  27.2   0.2    7   2736   3464   0.00E
13:55:25  65.4   0.0  32.3   2.3   0.0   10   3578   3966   0.00E
13:55:26  48.1   0.0  34.8  17.0   0.0    7   3488   3596   0.00E
13:55:26  44.7   0.0  31.9  23.4   0.0    4   3148   3244   0.00E
13:55:27  32.5   0.0  29.0  38.5   0.0    5   2608   3354   0.00E
13:55:27  30.8   0.0  33.8  35.1   0.3    5   2994   3522   0.00E
13:55:28  30.6   0.0  31.1  38.3   0.0    6   3276   3474   0.00E
13:55:28  30.0   0.0  34.8  35.3   0.0    6   3274   3438   0.00E
13:55:29  26.6   0.0  31.1  42.4   0.0    6   2574   3390   0.00E
13:55:29  40.5   0.0  33.4  26.1   0.0    7   3210   5236   0.00E
13:55:30  33.1   0.0  31.6  35.1   0.3    7   5004   4182   0.00E
13:55:30  41.1   0.0  36.5  22.4   0.0    6   4546   6956   0.00E
13:55:31  37.1   0.0  31.1  31.8   0.0    7   3820   4128   0.00E
13:55:31  60.0   0.0  37.2   2.8   0.0   12   3968   3814   0.00E
13:55:32  61.4   0.0  34.8   3.8   0.0    6   3984   4326   0.00E
13:55:32  60.2   0.0  35.3   4.5   0.0   15   5288   4102   0.00E
