Running for 480.0 seconds (960 samples at 0.5 second intervals).
13:59:46  37.2   0.0  62.8   0.0   0.0   11   2492   6152   0.00E
13:59:47  44.8   0.0  55.2   0.0   0.0   10   3178   7148   0.00E
13:59:47  45.0   0.0  55.0   0.0   0.0   10   2636   6248   0.00E
13:59:48  45.0   0.0  55.0   0.0   0.0    9   3556   6052   0.00E
13:59:48  42.0   0.0  58.0   0.0   0.0    9   2680   5274   0.00E
13:59:49  44.1   0.0  55.9   0.0   0.0    9   3436   3218   0.00E
13:59:49  36.6   0.0  63.4   0.0   0.0    9   2476   2872   0.00E
13:59:50  38.8   0.0  61.2   0.0   0.0    9   3192   3102   0.00E
13:59:50  38.5   0.0  61.5   0.0   0.0   16   2430   2824   0.00E
13:59:51  39.8   0.0  60.2   0.0   0.0    9   2486   2866   0.00E
13:59:51  37.0   0.0  60.5   2.5   0.0   10   1988   2766   0.00E
13:59:52  42.0   0.0  57.8   0.2   0.0    9   2900   2980   0.00E
13:59:52  37.5   0.0  62.5   0.0   0.0   10   2372   2880   0.00E
13:59:53  40.8   0.0  59.2   0.0   0.0    9   3092   3028   0.00E
13:59:53  37.9   0.0  62.1   0.0   0.0    9   2708   2880   0.00E
13:59:54  40.0   0.0  60.0   0.0   0.0    9   2828   3006   0.00E
13:59:54  39.8   0.0  60.2   0.0   0.0    9   2568   2918   0.00E
13:59:55  36.7   0.0  63.3   0.0   0.0    9   3114   3050   0.00E
13:59:55  38.1   0.0  61.9   0.0   0.0    9   2416   2958   0.00E
13:59:56  41.0   0.0  59.0   0.0   0.0    9   2936   2952   0.00E
13:59:56  40.2   0.0  59.8   0.0   0.0    9   2386   2874   0.00E
13:59:57  39.8   0.0  60.2   0.0   0.0    9   2666   2934   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:59:57  39.2   0.0  60.8   0.0   0.0    9   2184   2764   0.00E
13:59:58  36.8   0.0  63.2   0.0   0.0    9   3496   3288   0.00E
13:59:58  39.2   0.0  60.8   0.0   0.0    9   2946   3110   0.00E
13:59:59  41.0   0.0  59.0   0.0   0.0    9   5254   3798   0.00E
13:59:59  39.8   0.0  60.2   0.0   0.0    9   3060   3092   0.00E
14:00:00  44.5   0.0  55.5   0.0   0.0   11   3848   3418   0.00E
14:00:00  49.8   0.0  50.2   0.0   0.0   10   2898   2938   0.00E
14:00:01  45.8   0.0  54.2   0.0   0.0   10   3616   3316   0.00E
14:00:01  48.8   0.0  51.2   0.0   0.0   11   3016   3022   0.00E
14:00:02  46.5   0.0  53.5   0.0   0.0   10   3504   3162   0.00E
14:00:02  45.8   0.0  54.2   0.0   0.0   10   3254   3298   0.00E
14:00:03  48.2   0.0  51.8   0.0   0.0   11   2800   2940   0.00E
14:00:03  46.0   0.0  54.0   0.0   0.0   10   2618   2878   0.00E
14:00:04  46.8   0.0  53.2   0.0   0.0   10   3348   3028   0.00E
14:00:04  42.8   0.0  57.2   0.0   0.0   10   2990   2920   0.00E
14:00:05  47.4   0.0  52.6   0.0   0.0   10   3590   3196   0.00E
14:00:05  46.2   0.0  53.8   0.0   0.0   10   3150   3078   0.00E
14:00:06  52.6   0.0  47.4   0.0   0.0   13   3864   3160   0.00E
14:00:06  47.5   0.0  52.5   0.0   0.0   10   3228   3562   0.00E
14:00:07  46.0   0.0  54.0   0.0   0.0   11   3260   3060   0.00E
14:00:07  48.9   0.0  51.1   0.0   0.0   10   3046   2928   0.00E
14:00:08  44.8   0.0  55.2   0.0   0.0   10   3480   3200   0.00E
14:00:08  47.8   0.0  52.2   0.0   0.0   11   3198   2988   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:00:09  49.5   0.0  50.5   0.0   0.0   10   2686   2868   0.00E
14:00:09  44.0   0.0  56.0   0.0   0.0   13   2496   2770   0.00E
14:00:10  47.2   0.0  52.8   0.0   0.0   10   3630   3152   0.00E
14:00:10  49.2   0.0  50.8   0.0   0.0   10   2400   2784   0.00E
14:00:11  46.5   0.0  53.5   0.0   0.0   10   2636   2848   0.00E
14:00:11  42.6   0.0  57.4   0.0   0.0   10   1950   2682   0.00E
14:00:12  46.6   0.0  53.4   0.0   0.0   10   2574   2860   0.00E
14:00:12  46.2   0.0  53.8   0.0   0.0   10   2352   2812   0.00E
14:00:13  48.8   0.0  51.2   0.0   0.0   11   3064   2950   0.00E
14:00:13  48.0   0.0  52.0   0.0   0.0   10   2524   2878   0.00E
14:00:14  47.0   0.0  53.0   0.0   0.0   11   2646   2870   0.00E
14:00:14  49.1   0.0  50.9   0.0   0.0   10   2466   2918   0.00E
14:00:15  43.5   0.0  56.5   0.0   0.0   10   2364   2800   0.00E
14:00:15  45.4   0.0  54.6   0.0   0.0   10   2552   2806   0.00E
14:00:16  46.5   0.0  53.5   0.0   0.0   10   2750   2952   0.00E
14:00:16  46.2   0.0  53.8   0.0   0.0   11   2398   2750   0.00E
14:00:17  46.2   0.0  53.8   0.0   0.0   10   2542   2824   0.00E
14:00:17  47.5   0.0  52.5   0.0   0.0   10   2282   2768   0.00E
14:00:18  45.6   0.0  54.4   0.0   0.0   14   2892   2928   0.00E
14:00:18  47.9   0.0  52.1   0.0   0.0   17   2642   2844   0.00E
14:00:19  47.0   0.0  53.0   0.0   0.0   10   2762   2976   0.00E
14:00:19  45.6   0.0  54.4   0.0   0.0   11   3000   3132   0.00E
14:00:20  46.5   0.0  53.5   0.0   0.0   10   3346   3190   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:00:20  46.5   0.0  53.5   0.0   0.0   10   2576   2872   0.00E
14:00:21  45.2   0.0  54.8   0.0   0.0   10   2758   2862   0.00E
14:00:21  44.8   0.0  55.2   0.0   0.0   10   2428   2780   0.00E
14:00:22  43.0   0.0  57.0   0.0   0.0   10   2976   3034   0.00E
14:00:22  45.0   0.0  55.0   0.0   0.0   10   2400   2772   0.00E
14:00:23  47.6   0.0  52.4   0.0   0.0   10   2686   2884   0.00E
14:00:23  44.4   0.0  55.6   0.0   0.0   10   2846   2946   0.00E
14:00:24  45.9   0.0  54.1   0.0   0.0   10   2750   2886   0.00E
14:00:24  43.9   0.0  56.1   0.0   0.0   10   1948   2700   0.00E
14:00:25  48.4   0.0  51.6   0.0   0.0   10   2368   2764   0.00E
14:00:25  48.0   0.0  52.0   0.0   0.0   10   2730   2830   0.00E
14:00:26  47.5   0.0  52.5   0.0   0.0   11   3048   3124   0.00E
14:00:26  44.8   0.0  55.2   0.0   0.0   10   2370   2794   0.00E
14:00:27  46.0   0.0  54.0   0.0   0.0   11   3036   2898   0.00E
14:00:27  47.9   0.0  52.1   0.0   0.0   10   6976   7352   0.00E
14:00:28  45.9   0.0  54.1   0.0   0.0   11   6660   9144   0.00E
14:00:28  47.9   0.0  52.1   0.0   0.0   10   5468   4342   0.00E
14:00:29  49.0   0.0  51.0   0.0   0.0   10   4824   5218   0.00E
14:00:29  45.4   0.0  54.6   0.0   0.0   14   3190   3074   0.00E
14:00:30  48.5   0.0  51.5   0.0   0.0   10   4212   3360   0.00E
14:00:30  45.4   0.0  54.6   0.0   0.0   10   3798   3412   0.00E
14:00:31  45.0   0.0  55.0   0.0   0.0   10   3324   3212   0.00E
14:00:31  48.8   0.0  51.2   0.0   0.0   10   2302   2814   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:00:32  47.1   0.0  52.9   0.0   0.0   10   2920   3000   0.00E
14:00:32  46.4   0.0  53.6   0.0   0.0   10   4336   5634   0.00E
14:00:33  49.9   0.0  50.1   0.0   0.0   13   4480   7050   0.00E
14:00:33  58.8   0.0  41.2   0.0   0.0   11   8744   6596   0.00E
14:00:34  46.6   0.0  53.4   0.0   0.0   10   5074   5966   0.00E
14:00:34  45.2   0.0  54.8   0.0   0.0   10   5312   8246   0.00E
14:00:35  47.6   0.0  52.4   0.0   0.0   10   4806   6668   0.00E
14:00:35  50.4   0.0  49.6   0.0   0.0   11   5940   7206   0.00E
14:00:36  46.6   0.0  53.4   0.0   0.0   15   4908   7560   0.00E
14:00:36  46.0   0.0  54.0   0.0   0.0   10   4440   8476   0.00E
14:00:37  50.5   0.0  49.5   0.0   0.0   11   8256   7514   0.00E
14:00:37  46.6   0.0  53.4   0.0   0.0   11   3802   3444   0.00E
14:00:38  48.0   0.0  52.0   0.0   0.0   10   5386   8084   0.00E
14:00:38  45.9   0.0  54.1   0.0   0.0   10   4580   6932   0.00E
14:00:39  47.9   0.0  52.1   0.0   0.0   13   6210   8478   0.00E
14:00:39  48.5   0.0  51.5   0.0   0.0   13   6278   7426   0.00E
14:00:40  49.2   0.0  50.8   0.0   0.0   10   6610   9116   0.00E
14:00:40  48.2   0.0  51.8   0.0   0.0   12   5142   6800   0.00E
14:00:41  47.8   0.0  52.2   0.0   0.0   10   6510   8636   0.00E
14:00:41  42.8   0.0  57.2   0.0   0.0   11   5098   8362   0.00E
14:00:42  50.8   0.0  49.2   0.0   0.0   10   8586   7282   0.00E
14:00:42  46.2   0.0  53.8   0.0   0.0   10   3856   3414   0.00E
14:00:43  46.0   0.0  54.0   0.0   0.0   10   3666   3132   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:00:43  48.5   0.0  51.5   0.0   0.0   10   3402   2992   0.00E
14:00:44  47.8   0.0  52.2   0.0   0.0   11   3772   3216   0.00E
14:00:44  47.5   0.0  52.5   0.0   0.0   10   4160   3254   0.00E
14:00:45  50.2   0.0  49.5   0.2   0.0   10   4186   3310   0.00E
14:00:45  49.2   0.0  50.8   0.0   0.0   10   3984   3354   0.00E
14:00:46  48.5   0.0  51.5   0.0   0.0   10   3784   3288   0.00E
14:00:46  46.7   0.0  53.3   0.0   0.0   10   3064   3098   0.00E
14:00:47  44.2   0.0  55.8   0.0   0.0   10   3510   3200   0.00E
14:00:47  48.2   0.0  51.8   0.0   0.0   10   3784   3172   0.00E
14:00:48  50.9   0.0  49.1   0.0   0.0   10   4284   3330   0.00E
14:00:48  48.0   0.0  52.0   0.0   0.0   10   4628   3908   0.00E
14:00:49  46.9   0.0  53.1   0.0   0.0   10   3500   3196   0.00E
14:00:49  46.8   0.0  53.2   0.0   0.0   10   3706   3246   0.00E
14:00:50  48.2   0.0  51.8   0.0   0.0   16   3930   3172   0.00E
14:00:50  48.1   0.0  51.9   0.0   0.0   10   4456   3862   0.00E
14:00:51  50.4   0.0  49.6   0.0   0.0   11   5080   4326   0.00E
14:00:51  53.0   0.0  47.0   0.0   0.0   11   6150   4624   0.00E
14:00:52  52.5   0.0  47.5   0.0   0.0   11   4832   3690   0.00E
14:00:52  60.2   0.0  39.8   0.0   0.0   12   6078   5552   0.00E
14:00:53  48.0   0.0  52.0   0.0   0.0   10   6950   8246   0.00E
14:00:53  45.1   0.0  54.9   0.0   0.0   10   5594   8378   0.00E
14:00:54  46.1   0.0  53.9   0.0   0.0   11   5688   5280   0.00E
14:00:54  44.2   0.0  55.8   0.0   0.0   10   2682   2952   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:00:55  46.1   0.0  53.9   0.0   0.0   11   2944   2912   0.00E
14:00:55  47.8   0.0  52.2   0.0   0.0   10   2624   2824   0.00E
14:00:56  46.1   0.0  53.9   0.0   0.0   10   3196   3066   0.00E
14:00:56  46.6   0.0  53.4   0.0   0.0   10   2430   2806   0.00E
14:00:57  48.0   0.0  52.0   0.0   0.0   10   3052   2914   0.00E
14:00:57  46.4   0.0  53.6   0.0   0.0   10   2434   2840   0.00E
14:00:58  46.4   0.0  53.6   0.0   0.0   10   2862   3016   0.00E
14:00:58  45.5   0.0  54.5   0.0   0.0   10   3168   3108   0.00E
14:00:59  44.5   0.0  55.5   0.0   0.0   11   4854   3786   0.00E
14:00:59  46.2   0.0  53.8   0.0   0.0   10   3260   3196   0.00E
14:01:00  46.0   0.0  54.0   0.0   0.0   10   3642   3238   0.00E
14:01:00  48.8   0.0  51.2   0.0   0.0   10   2404   2876   0.00E
14:01:01  46.2   0.0  53.8   0.0   0.0   11   3266   3034   0.00E
14:01:01  43.8   0.0  56.2   0.0   0.0   10   2628   2886   0.00E
14:01:02  48.5   0.0  51.5   0.0   0.0   12   3316   3128   0.00E
14:01:02  47.0   0.0  53.0   0.0   0.0   10   3594   3294   0.00E
14:01:03  48.5   0.0  51.5   0.0   0.0   10   3528   3164   0.00E
14:01:03  48.1   0.0  51.9   0.0   0.0   10   2620   2956   0.00E
14:01:04  46.6   0.0  53.4   0.0   0.0   10   3432   3186   0.00E
14:01:04  46.5   0.0  53.5   0.0   0.0   11   2710   2924   0.00E
14:01:05  45.0   0.0  55.0   0.0   0.0   10   2860   2928   0.00E
14:01:05  47.2   0.0  52.8   0.0   0.0   11   2950   2940   0.00E
14:01:06  45.5   0.0  54.5   0.0   0.0   10   3062   2938   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:01:06  49.1   0.0  50.9   0.0   0.0   12   3480   3272   0.00E
14:01:07  52.9   0.0  47.1   0.0   0.0   15   4220   3556   0.00E
14:01:07  47.9   0.0  52.1   0.0   0.0   10   4214   3390   0.00E
14:01:08  46.2   0.0  53.8   0.0   0.0   13   3128   2994   0.00E
14:01:08  47.0   0.0  53.0   0.0   0.0   10   2744   3010   0.00E
14:01:09  45.0   0.0  55.0   0.0   0.0   11   2524   2862   0.00E
14:01:09  47.2   0.0  52.8   0.0   0.0   10   2640   2826   0.00E
14:01:10  48.0   0.0  52.0   0.0   0.0   10   3078   3028   0.00E
14:01:10  46.5   0.0  53.5   0.0   0.0   10   2478   2790   0.00E
14:01:11  44.8   0.0  55.2   0.0   0.0   10   2716   2820   0.00E
14:01:11  48.0   0.0  52.0   0.0   0.0   10   2128   2684   0.00E
14:01:12  44.8   0.0  55.2   0.0   0.0   10   2776   2840   0.00E
14:01:12  47.6   0.0  52.4   0.0   0.0   10   2714   2760   0.00E
14:01:13  43.2   0.0  56.8   0.0   0.0   10   2708   2818   0.00E
14:01:13  46.9   0.0  53.1   0.0   0.0   10   2094   2682   0.00E
14:01:14  44.1   0.0  55.9   0.0   0.0   10   2664   2916   0.00E
14:01:14  44.8   0.0  55.2   0.0   0.0   10   2030   2668   0.00E
14:01:15  47.2   0.0  52.8   0.0   0.0   11   2824   2852   0.00E
14:01:15  47.5   0.0  52.5   0.0   0.0   10   2558   2774   0.00E
14:01:16  48.8   0.0  51.2   0.0   0.0   10   3558   3002   0.00E
14:01:16  46.2   0.0  53.8   0.0   0.0   10   2298   2688   0.00E
14:01:17  44.5   0.0  55.5   0.0   0.0   10   2768   2848   0.00E
14:01:17  43.2   0.0  56.8   0.0   0.0   10   2356   2778   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:01:18  47.2   0.0  52.8   0.0   0.0   10   2970   2960   0.00E
14:01:18  48.0   0.0  52.0   0.0   0.0   10   2654   2864   0.00E
14:01:19  47.8   0.0  52.2   0.0   0.0   10   2728   2886   0.00E
14:01:19  45.0   0.0  55.0   0.0   0.0   10   2162   2712   0.00E
14:01:20  45.5   0.0  54.5   0.0   0.0   10   2674   2928   0.00E
14:01:20  43.5   0.0  56.5   0.0   0.0   10   2526   2806   0.00E
14:01:21  45.2   0.0  54.8   0.0   0.0   10   2698   2850   0.00E
14:01:21  46.8   0.0  53.2   0.0   0.0   10   2416   2730   0.00E
14:01:22  47.0   0.0  53.0   0.0   0.0   11   3116   2932   0.00E
14:01:22  46.2   0.0  53.8   0.0   0.0   10   2226   2808   0.00E
14:01:23  46.0   0.0  54.0   0.0   0.0   10   2900   2910   0.00E
14:01:23  43.5   0.0  56.5   0.0   0.0   10   2472   2768   0.00E
14:01:24  44.8   0.0  55.2   0.0   0.0   11   2892   2904   0.00E
14:01:24  46.8   0.0  53.2   0.0   0.0   10   2044   2640   0.00E
14:01:25  41.8   0.0  58.2   0.0   0.0   10   2536   2732   0.00E
14:01:25  46.8   0.0  53.2   0.0   0.0   11   2250   2646   0.00E
14:01:26  45.6   0.0  54.4   0.0   0.0   10   2980   2828   0.00E
14:01:26  47.4   0.0  52.6   0.0   0.0   10   2458   2756   0.00E
14:01:27  44.2   0.0  55.8   0.0   0.0   10   3386   6390   0.00E
14:01:27  47.5   0.0  52.5   0.0   0.0   10   3280   7374   0.00E
14:01:28  45.0   0.0  55.0   0.0   0.0   10   3496   3104   0.00E
14:01:28  44.2   0.0  55.8   0.0   0.0   10   2330   2768   0.00E
14:01:29  45.8   0.0  54.2   0.0   0.0   10   2956   2956   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:01:29  46.6   0.0  53.4   0.0   0.0   14   2794   2882   0.00E
14:01:30  46.8   0.0  53.2   0.0   0.0   10   3366   3170   0.00E
14:01:30  47.2   0.0  52.8   0.0   0.0   10   3020   3040   0.00E
14:01:31  44.8   0.0  55.2   0.0   0.0   10   2930   3008   0.00E
14:01:31  48.2   0.0  51.8   0.0   0.0   10   2910   2904   0.00E
14:01:32  47.2   0.0  52.8   0.0   0.0   10   2874   2908   0.00E
14:01:32  50.5   0.0  49.5   0.0   0.0   10   2850   2910   0.00E
14:01:33  46.5   0.0  53.5   0.0   0.0   10   2688   2810   0.00E
14:01:33  44.5   0.0  55.5   0.0   0.0   10   2720   2780   0.00E
14:01:34  45.9   0.0  54.1   0.0   0.0   10   2664   2822   0.00E
14:01:34  44.4   0.0  55.6   0.0   0.0   10   2594   2766   0.00E
14:01:35  44.2   0.0  55.8   0.0   0.0   11   3146   2932   0.00E
14:01:35  48.5   0.0  51.5   0.0   0.0   10   3042   2852   0.00E
14:01:36  44.5   0.0  55.5   0.0   0.0   14   3334   3018   0.00E
14:01:36  43.1   0.0  56.9   0.0   0.0   10   2670   2830   0.00E
14:01:37  43.5   0.0  56.5   0.0   0.0   10   3462   3072   0.00E
14:01:37  45.4   0.0  54.6   0.0   0.0   10   2866   2874   0.00E
14:01:38  43.5   0.0  56.5   0.0   0.0   10   3106   3042   0.00E
14:01:38  46.0   0.0  54.0   0.0   0.0   10   3402   2988   0.00E
14:01:39  47.0   0.0  53.0   0.0   0.0   10   2888   2870   0.00E
14:01:39  46.5   0.0  53.5   0.0   0.0   10   2106   2720   0.00E
14:01:40  44.9   0.0  55.1   0.0   0.0   10   3100   2972   0.00E
14:01:40  42.8   0.0  57.2   0.0   0.0   10   2366   2780   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:01:41  47.8   0.0  52.2   0.0   0.0   10   2770   2884   0.00E
14:01:41  44.5   0.0  55.5   0.0   0.0   10   2146   2684   0.00E
14:01:42  45.2   0.0  54.8   0.0   0.0   10   2746   2972   0.00E
14:01:42  45.0   0.0  55.0   0.0   0.0   10   2356   2766   0.00E
14:01:43  44.2   0.0  55.8   0.0   0.0   10   2836   2880   0.00E
14:01:43  46.6   0.0  53.4   0.0   0.0   10   2780   2820   0.00E
14:01:44  45.6   0.0  54.4   0.0   0.0   10   3172   3034   0.00E
14:01:44  45.1   0.0  54.9   0.0   0.0   10   2206   2732   0.00E
14:01:45  47.5   0.0  52.5   0.0   0.0   12   3218   3074   0.00E
14:01:45  46.4   0.0  53.6   0.0   0.0   10   2904   2930   0.00E
14:01:46  45.4   0.0  54.6   0.0   0.0   10   2618   2906   0.00E
14:01:46  49.2   0.0  50.8   0.0   0.0   10   2588   2874   0.00E
14:01:47  44.5   0.0  55.5   0.0   0.0   10   3046   2942   0.00E
14:01:47  48.0   0.0  52.0   0.0   0.0   10   2536   2804   0.00E
14:01:48  48.5   0.0  51.5   0.0   0.0   11   3780   3290   0.00E
14:01:48  48.9   0.0  51.1   0.0   0.0   10   2338   2730   0.00E
14:01:49  46.1   0.0  53.9   0.0   0.0   10   2732   2874   0.00E
14:01:49  48.1   0.0  51.9   0.0   0.0   10   2926   2798   0.00E
14:01:50  49.0   0.0  51.0   0.0   0.0   10   3204   2988   0.00E
14:01:50  44.1   0.0  55.9   0.0   0.0   10   2750   2838   0.00E
14:01:51  44.1   0.0  55.9   0.0   0.0   10   2654   2822   0.00E
14:01:51  45.6   0.0  54.4   0.0   0.0   11   2536   2800   0.00E
14:01:52  45.1   0.0  54.9   0.0   0.0   12   2616   2854   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:01:52  47.8   0.0  52.2   0.0   0.0   10   2286   2726   0.00E
14:01:53  48.0   0.0  52.0   0.0   0.0   10   2588   2866   0.00E
14:01:53  44.6   0.0  55.4   0.0   0.0   10   2296   2730   0.00E
14:01:54  46.5   0.0  53.5   0.0   0.0   10   2900   2948   0.00E
14:01:54  44.0   0.0  56.0   0.0   0.0   10   2028   2682   0.00E
14:01:55  44.9   0.0  55.1   0.0   0.0   10   2582   2820   0.00E
14:01:55  40.8   0.0  59.2   0.0   0.0    9   2620   2820   0.00E
14:01:56  38.8   0.0  61.2   0.0   0.0    9   2996   2970   0.00E
14:01:56  38.8   0.0  61.2   0.0   0.0    9   2476   2798   0.00E
14:01:57  36.7   0.0  63.3   0.0   0.0    9   2758   2950   0.00E
14:01:57  42.1   0.0  57.9   0.0   0.0    9   2176   2720   0.00E
14:01:58  42.0   0.0  58.0   0.0   0.0    9   3210   3102   0.00E
14:01:58  39.0   0.0  61.0   0.0   0.0    9   2918   3020   0.00E
14:01:59  38.5   0.0  61.5   0.0   0.0    9   4688   3626   0.00E
14:01:59  39.4   0.0  60.6   0.0   0.0    9   3178   3114   0.00E
14:02:00  44.4   0.0  55.6   0.0   0.0   10   3130   3090   0.00E
14:02:00  45.6   0.0  54.4   0.0   0.0   10   3068   3016   0.00E
14:02:01  47.1   0.0  52.9   0.0   0.0   10   3204   3018   0.00E
14:02:01  43.5   0.0  56.5   0.0   0.0   10   2672   2802   0.00E
14:02:02  47.6   0.0  52.4   0.0   0.0   11   3616   3114   0.00E
14:02:02  45.4   0.0  54.6   0.0   0.0   10   3232   2996   0.00E
14:02:03  47.0   0.0  53.0   0.0   0.0   11   2934   2916   0.00E
14:02:03  48.0   0.0  52.0   0.0   0.0   10   2904   3026   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:02:04  45.2   0.0  54.8   0.0   0.0   10   2904   3016   0.00E
14:02:04  45.6   0.0  54.4   0.0   0.0   10   2478   2802   0.00E
14:02:05  46.0   0.0  54.0   0.0   0.0   10   3338   3006   0.00E
14:02:05  44.5   0.0  55.5   0.0   0.0   10   3124   3070   0.00E
14:02:06  45.6   0.0  54.4   0.0   0.0   10   2890   2914   0.00E
14:02:06  44.8   0.0  55.2   0.0   0.0   10   2592   2778   0.00E
14:02:07  44.1   0.0  55.9   0.0   0.0   11   3334   3056   0.00E
14:02:07  45.5   0.0  54.5   0.0   0.0   10   2596   2838   0.00E
14:02:08  43.2   0.0  56.8   0.0   0.0   10   3282   3088   0.00E
14:02:08  44.1   0.0  55.9   0.0   0.0   10   2242   2904   0.00E
14:02:09  43.0   0.0  57.0   0.0   0.0   10   3608   3266   0.00E
14:02:09  45.0   0.0  55.0   0.0   0.0   10   2160   2686   0.00E
14:02:10  45.5   0.0  54.5   0.0   0.0   10   3174   3040   0.00E
14:02:10  47.8   0.0  52.2   0.0   0.0   10   3008   2928   0.00E
14:02:11  46.5   0.0  53.5   0.0   0.0   10   2450   2786   0.00E
14:02:11  44.8   0.0  55.2   0.0   0.0   10   2226   2760   0.00E
14:02:12  44.9   0.0  55.1   0.0   0.0   10   2956   2950   0.00E
14:02:12  45.4   0.0  54.6   0.0   0.0   10   2236   2754   0.00E
