Running for 480.0 seconds (960 samples at 0.5 second intervals).
13:49:46  24.9   0.0  28.2  46.9   0.0    3   2644   4136   0.00E
13:49:47  23.5   0.0  25.5  51.0   0.0    4   3212   4112   0.00E
13:49:47  31.2   0.0  27.0  41.8   0.0    4   3312   4674   0.00E
13:49:48  17.1   0.0  27.1  55.8   0.0    3   3740   3976   0.00E
13:49:48  18.6   0.0  29.1  52.3   0.0    3   3042   3918   0.00E
13:49:49  18.3   0.0  24.3  57.1   0.3    4   3584   4232   0.00E
13:49:49  17.4   0.0  30.0  52.6   0.0    3   2516   3704   0.00E
13:49:50  14.4   0.0  25.9  59.7   0.0    5   2768   3246   0.00E
13:49:50  17.8   0.0  31.3  50.9   0.0    4   2638   2766   0.00E
13:49:51  18.4   0.0  23.0  58.3   0.3    3   3458   2792   0.00E
13:49:51  20.0   0.0  30.2  49.8   0.0    4   2930   2710   0.00E
13:49:52  18.6   0.0  23.7  57.7   0.0    2   2972   2698   0.00E
13:49:52  17.5   0.0  30.1  52.4   0.0    6   2652   2582   0.00E
13:49:53  28.7   0.0  26.4  44.8   0.0    4   3088   2800   0.00E
13:49:53  31.0   0.0  25.9  43.1   0.0    7   3088   2660   0.00E
13:49:54  22.1   0.0  29.1  48.5   0.3    3   3010   2854   0.00E
13:49:54  13.5   0.0  26.6  59.9   0.0    7   2202   2408   0.00E
13:49:55  20.7   0.0  30.1  49.2   0.0    4   2988   2634   0.00E
13:49:55  15.6   0.0  21.9  62.5   0.0    6   2620   2590   0.00E
13:49:56  23.6   0.0  27.6  48.7   0.0    5   2966   2802   0.00E
13:49:56  15.6   0.0  22.4  61.8   0.3    6   2788   2486   0.00E
13:49:57  22.2   0.0  30.2  47.6   0.0    6   2820   2866   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:49:57  15.5   0.0  21.3  63.2   0.0    6   2644   2388   0.00E
13:49:58  21.0   0.0  30.1  49.0   0.0    7   3354   2856   0.00E
13:49:58  15.8   0.0  21.0  62.8   0.5    8   2870   2444   0.00E
13:49:59  22.4   0.0  31.0  44.8   1.8    6   5804   3656   0.00E
13:49:59  14.8   0.0  21.8  63.5   0.0    7   3594   2760   0.00E
13:50:00  24.7   0.0  32.7  42.6   0.0    7   4252   3276   0.00E
13:50:00  26.1   0.0  21.5  52.4   0.0    6   2854   2686   0.00E
13:50:01  34.6   0.0  31.8  33.6   0.0    6   3024   3126   0.00E
13:50:01  26.2   0.0  21.9  51.9   0.0    4   3156   2710   0.00E
13:50:02  33.9   0.0  34.2  31.7   0.3    8   3798   3224   0.00E
13:50:02  26.1   0.0  21.8  52.0   0.0    4   2930   2764   0.00E
13:50:03  33.7   0.0  32.9  33.4   0.0    7   3644   3132   0.00E
13:50:03  28.0   0.0  22.2  49.9   0.0    6   2814   2714   0.00E
13:50:04  31.2   0.0  31.4  37.4   0.0    7   2946   3018   0.00E
13:50:04  28.7   0.0  25.4  45.8   0.0    3   2876   2886   0.00E
13:50:05  30.4   0.0  29.1  40.2   0.3    7   3324   3122   0.00E
13:50:05  32.5   0.0  24.4  43.1   0.0    3   3038   2888   0.00E
13:50:06  29.5   0.0  28.0  42.6   0.0    6   4852   5532   0.00E
13:50:06  30.8   0.0  28.6  40.6   0.0    4   3624   6240   0.00E
13:50:07  32.9   0.0  25.3  41.8   0.0    4   3488   4084   0.00E
13:50:07  32.8   0.0  27.0  40.2   0.0    5   5306   5114   0.00E
13:50:08  28.1   0.0  28.9  42.8   0.3    4   4386   6598   0.00E
13:50:08  36.2   0.0  27.4  36.4   0.0    6   7554   8422   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:50:09  41.1   0.0  25.4  33.5   0.0    7  12690   6626   0.00E
13:50:09  36.6   0.0  26.8  36.6   0.0    4   8496   7334   0.00E
13:50:10  32.6   0.0  27.7  39.7   0.0    5  11152   9520   0.00E
13:50:10  48.5   0.0  30.3  21.2   0.0   12  12014   8158   0.00E
13:50:11  45.6   0.0  27.1  27.3   0.0    5  13612  11614   0.00E
13:50:11  34.0   0.0  31.2  34.8   0.0    3   4732   6636   0.00E
13:50:12  28.0   0.0  24.9  47.1   0.0    5   6596   8326   0.00E
13:50:12  33.2   0.0  32.2  34.5   0.0    3   3856   5796   0.00E
13:50:13  21.3   0.0  25.1  53.3   0.3    4   6716   8242   0.00E
13:50:13  23.3   0.0  29.1  47.6   0.0    6   3340   2778   0.00E
13:50:14  25.4   0.0  24.1  50.5   0.0    5   7048   4968   0.00E
13:50:14  23.9   0.0  32.2  43.7   0.3    8  11988   8026   0.00E
13:50:15  23.6   0.0  25.4  51.0   0.0    6  12484   9760   0.00E
13:50:15  24.5   0.0  31.6  43.9   0.0    5  12394   7194   0.00E
13:50:16  16.2   0.0  27.0  56.8   0.0    7   4464   3190   0.00E
13:50:16  22.9   0.0  25.4  51.4   0.3    4   2920   2752   0.00E
13:50:17  26.5   0.0  24.0  49.5   0.0    7   2950   2720   0.00E
13:50:17  32.7   0.0  29.6  37.7   0.0    7   2494   2666   0.00E
13:50:18  27.0   0.0  24.0  49.0   0.0    7   3486   3076   0.00E
13:50:18  32.4   0.0  30.4  37.2   0.0   11   2802   2832   0.00E
13:50:19  29.2   0.0  23.5  47.2   0.0    6   3408   3030   0.00E
13:50:19  32.2   0.0  27.9  39.9   0.0    9   2652   2806   0.00E
13:50:20  28.4   0.0  24.6  47.1   0.0    7   3220   2946   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:50:20  30.4   0.0  28.4  41.0   0.3    8   2782   2788   0.00E
13:50:21  27.7   0.0  28.2  44.1   0.0    5   3168   2992   0.00E
13:50:21  28.8   0.0  27.6  43.4   0.3    7   2516   2810   0.00E
13:50:22  31.9   0.0  26.8  41.3   0.0    5   3160   2902   0.00E
13:50:22  29.7   0.0  26.7  43.6   0.0    5   2812   2820   0.00E
13:50:23  31.3   0.0  27.8  40.9   0.0    4   2666   2840   0.00E
13:50:23  33.2   0.0  24.4  42.5   0.0    5   3088   3558   0.00E
13:50:24  33.9   0.0  24.6  41.5   0.0    9   3268   2940   0.00E
13:50:24  30.3   0.0  26.8  42.9   0.0    6   2376   2654   0.00E
13:50:25  31.3   0.0  24.8  43.9   0.0    6   2938   2846   0.00E
13:50:25  29.6   0.0  29.6  40.9   0.0    6   2852   2756   0.00E
13:50:26  30.4   0.0  25.4  44.2   0.0    5   3188   2982   0.00E
13:50:26  29.2   0.0  30.5  40.0   0.2    7   2694   2872   0.00E
13:50:27  29.2   0.0  27.5  43.3   0.0    3   2926   2926   0.00E
13:50:27  29.9   0.0  27.9  42.2   0.0    9   2802   2830   0.00E
13:50:28  29.8   0.0  27.5  42.7   0.0    4   3356   3036   0.00E
13:50:28  31.3   0.0  26.3  42.4   0.0    4   2408   2700   0.00E
13:50:29  31.8   0.0  25.6  42.6   0.0    4   2954   3044   0.00E
13:50:29  29.6   0.0  26.8  43.4   0.3    1   3360   2856   0.00E
13:50:30  18.8   0.0  25.9  55.3   0.0    4   4282   3246   0.00E
13:50:30  20.5   0.0  27.8  51.6   0.0    2   2884   2804   0.00E
13:50:31  18.6   0.0  24.7  56.7   0.0    5   3628   2974   0.00E
13:50:31  21.0   0.0  29.0  50.0   0.0    2   3182   2800   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:50:32  18.0   0.0  23.5  58.5   0.0    4   3356   3010   0.00E
13:50:32  21.4   0.0  29.7  48.9   0.0    4   2938   2818   0.00E
13:50:33  27.5   0.0  23.4  48.9   0.3    5   3290   2904   0.00E
13:50:33  32.5   0.0  28.2  39.3   0.0    6   2690   2738   0.00E
13:50:34  29.7   0.0  25.2  45.1   0.0    5   2726   2890   0.00E
13:50:34  31.5   0.0  29.0  39.5   0.0    7   2378   2588   0.00E
13:50:35  31.6   0.0  24.2  44.2   0.0    7   3478   2954   0.00E
13:50:35  31.4   0.0  27.9  40.7   0.0    7   2690   2710   0.00E
13:50:36  21.0   0.0  26.0  53.0   0.0    5   3076   2716   0.00E
13:50:36  20.4   0.0  27.9  51.8   0.0    6   3684   2686   0.00E
13:50:37  16.2   0.0  27.0  56.8   0.0    9   2762   2618   0.00E
13:50:37  20.6   0.0  26.3  53.1   0.0    7   2762   2576   0.00E
13:50:38  19.2   0.0  24.8  56.0   0.0    5   3760   3026   0.00E
13:50:38  17.6   0.0  26.9  55.5   0.0    8   2374   2536   0.00E
13:50:39  16.8   0.0  27.8  55.4   0.0    6   2966   2700   0.00E
13:50:39  16.3   0.0  26.1  57.5   0.0    8   2330   2516   0.00E
13:50:40  19.2   0.0  27.0  53.8   0.0    5   3038   2796   0.00E
13:50:40  17.2   0.0  25.5  57.0   0.2    7   3732   4090   0.00E
13:50:41  21.4   0.0  28.7  49.9   0.0    5   3414   2958   0.00E
13:50:41  17.1   0.0  23.4  59.4   0.0    7   3154   3200   0.00E
13:50:42  23.0   0.0  29.2  47.8   0.0    5   3500   2982   0.00E
13:50:42  15.5   0.0  23.1  61.2   0.3    6   2306   2474   0.00E
13:50:43  19.5   0.0  31.3  49.1   0.0    9   3080   2860   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:50:43  16.9   0.0  23.0  60.1   0.0    4   2506   2504   0.00E
13:50:44  20.8   0.0  29.8  49.4   0.0    5   3672   3134   0.00E
13:50:44  19.6   0.0  21.6  58.8   0.0    4   2680   2596   0.00E
13:50:45  20.1   0.0  28.6  51.3   0.0    6   2490   2818   0.00E
13:50:45  20.2   0.0  23.4  56.2   0.3    5   4630   3064   0.00E
13:50:46  19.6   0.0  28.7  51.6   0.0    4   3210   3030   0.00E
13:50:46  17.6   0.0  24.4  57.9   0.0    3   2692   2526   0.00E
13:50:47  19.4   0.0  29.5  51.1   0.0    4   2992   2772   0.00E
13:50:47  19.0   0.0  24.8  56.1   0.0    3   3446   2880   0.00E
13:50:48  18.5   0.0  30.3  50.9   0.3    3   3418   3020   0.00E
13:50:48  18.6   0.0  23.7  57.7   0.0    2   2488   2642   0.00E
13:50:49  18.5   0.0  27.9  53.6   0.0    4   3228   2922   0.00E
13:50:49  17.8   0.0  26.1  56.0   0.0    2   2390   2472   0.00E
13:50:50  19.2   0.0  26.8  54.0   0.0    3   3512   3026   0.00E
13:50:50  18.1   0.0  28.0  53.9   0.0    4   3174   2756   0.00E
13:50:51  17.3   0.0  27.3  55.1   0.3    3   3042   2824   0.00E
13:50:51  19.9   0.0  27.7  52.4   0.0    2   2880   2910   0.00E
13:50:52  17.8   0.0  26.6  55.5   0.0    2   3494   2936   0.00E
13:50:52  20.6   0.0  28.1  51.1   0.3    3   3024   2930   0.00E
13:50:53  19.1   0.0  25.4  55.4   0.0    2   3112   2844   0.00E
13:50:53  19.0   0.0  27.7  53.4   0.0    4   2838   2610   0.00E
13:50:54  18.2   0.0  27.5  54.3   0.0    2   3330   2820   0.00E
13:50:54  18.3   0.0  25.6  55.8   0.3    4   2512   2564   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:50:55  19.1   0.0  27.2  53.7   0.0    4   2654   2802   0.00E
13:50:55  16.5   0.0  27.5  56.0   0.0    4   2800   2734   0.00E
13:50:56  19.1   0.0  26.4  54.5   0.0    6   2688   2772   0.00E
13:50:56  17.6   0.0  25.7  56.7   0.0    4   2322   2482   0.00E
13:50:57  18.3   0.0  27.4  54.3   0.0    5   2950   2658   0.00E
13:50:57  17.8   0.0  27.1  55.0   0.0    5   2790   2646   0.00E
13:50:58  20.1   0.0  25.3  54.6   0.0    5   3512   3026   0.00E
13:50:58  17.4   0.0  27.5  54.9   0.3    5   2976   2742   0.00E
13:50:59  19.1   0.0  26.2  52.4   2.3    7   6076   3678   0.00E
13:50:59  19.2   0.0  27.3  53.4   0.0    6   3692   2956   0.00E
13:51:00  21.8   0.0  25.8  52.4   0.0    7   3954   3050   0.00E
13:51:00  29.9   0.0  28.4  41.7   0.0    8   3126   2856   0.00E
13:51:01  30.2   0.0  26.6  43.2   0.0    8   3232   2974   0.00E
13:51:01  30.4   0.0  25.8  43.8   0.0    8   2852   2770   0.00E
13:51:02  30.5   0.0  27.8  41.5   0.2    8   3154   2874   0.00E
13:51:02  29.8   0.0  26.3  43.9   0.0    6   3096   2842   0.00E
13:51:03  31.1   0.0  27.3  41.7   0.0    8   3406   3016   0.00E
13:51:03  32.0   0.0  27.0  41.0   0.0    6   2614   2690   0.00E
13:51:04  29.5   0.0  26.8  43.7   0.0    9   3444   3056   0.00E
13:51:04  30.6   0.0  28.6  40.8   0.0    6   2706   2756   0.00E
13:51:05  29.4   0.0  25.6  44.7   0.3    5   3370   3046   0.00E
13:51:05  31.9   0.0  29.1  38.9   0.0    6   3432   2996   0.00E
13:51:06  31.3   0.0  24.8  43.9   0.0    5   3420   3052   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:51:06  32.7   0.0  27.1  39.9   0.3    7   2718   2758   0.00E
13:51:07  28.9   0.0  25.6  45.5   0.0    5   2554   2822   0.00E
13:51:07  33.3   0.0  28.3  38.3   0.0    5   3900   3146   0.00E
13:51:08  32.3   0.0  25.0  42.7   0.0    4   3598   3132   0.00E
13:51:08  31.7   0.0  26.6  41.7   0.0    5   2696   2862   0.00E
13:51:09  30.7   0.0  27.2  41.9   0.2    4   3090   3092   0.00E
13:51:09  29.9   0.0  27.9  42.2   0.0    5   3012   2930   0.00E
13:51:10  29.3   0.0  28.5  42.2   0.0    5   3306   3068   0.00E
13:51:10  31.3   0.0  26.6  42.1   0.0    4   2428   2778   0.00E
13:51:11  32.4   0.0  26.1  41.5   0.0    4   3250   3018   0.00E
13:51:11  32.5   0.0  25.9  41.6   0.0    4   2556   2846   0.00E
13:51:12  29.7   0.0  26.7  43.6   0.0    5   2974   2882   0.00E
13:51:12  30.6   0.0  29.3  40.2   0.0    4   2416   2736   0.00E
13:51:13  30.0   0.0  26.8  43.0   0.2    3   3260   3154   0.00E
13:51:13  34.1   0.0  29.0  36.9   0.0    3   4326   3060   0.00E
13:51:14  21.6   0.0  24.6  53.8   0.0    3   2954   2942   0.00E
13:51:14  19.3   0.0  28.8  51.9   0.0    3   2578   2590   0.00E
13:51:15  18.5   0.0  25.3  56.1   0.0    2   2990   2600   0.00E
13:51:15  15.8   0.0  30.9  53.3   0.0    2   2600   2580   0.00E
13:51:16  30.8   0.0  23.6  45.4   0.3    5   2690   2698   0.00E
13:51:16  32.0   0.0  32.0  36.0   0.0    4   3020   2670   0.00E
13:51:17  28.6   0.0  25.3  46.1   0.0    7   2660   2618   0.00E
13:51:17  33.4   0.0  31.2  35.4   0.0    7   2554   2784   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:51:18  27.5   0.0  23.9  48.6   0.0    5   2814   2888   0.00E
13:51:18  33.2   0.0  29.2  37.5   0.0    7   2336   2754   0.00E
13:51:19  29.4   0.0  25.1  45.5   0.0    5   3020   2826   0.00E
13:51:19  21.2   0.0  28.7  50.1   0.0    6   2574   2610   0.00E
13:51:20  18.6   0.0  24.1  57.3   0.0    6   2966   2578   0.00E
13:51:20  32.6   0.0  27.6  39.8   0.0    8   3034   2754   0.00E
13:51:21  31.3   0.0  24.3  44.1   0.3    7   2994   2834   0.00E
13:51:21  33.0   0.0  27.0  40.0   0.0    8   2618   2680   0.00E
13:51:22  28.6   0.0  27.3  44.1   0.0    7   2988   2856   0.00E
13:51:22  29.0   0.0  28.3  42.7   0.0    8   2182   2522   0.00E
13:51:23  24.7   0.0  25.7  49.6   0.0    8   3058   2736   0.00E
13:51:23  30.4   0.0  27.6  41.5   0.5    9   3142   2772   0.00E
13:51:24  29.0   0.0  27.5  43.6   0.0    4   3080   2950   0.00E
13:51:24  17.6   0.0  26.4  56.0   0.0    9   2908   2604   0.00E
13:51:25  17.6   0.0  29.6  52.8   0.0    4   2656   2748   0.00E
13:51:25  15.9   0.0  25.9  58.2   0.0    7   2838   2634   0.00E
13:51:26  18.9   0.0  30.2  50.9   0.0    3   2836   2694   0.00E
13:51:26  16.8   0.0  23.8  59.5   0.0    6   2656   2460   0.00E
13:51:27  20.4   0.0  30.9  48.7   0.0    4   2750   2756   0.00E
13:51:27  16.1   0.0  23.1  60.8   0.0    5   3502   2630   0.00E
13:51:28  20.4   0.0  31.4  48.2   0.0    5   3482   3082   0.00E
13:51:28  15.1   0.0  22.9  61.7   0.3    4   2486   2620   0.00E
13:51:29  17.9   0.0  32.6  49.5   0.0    4   2806   2826   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:51:29  16.9   0.0  24.6  58.6   0.0    3   3282   2626   0.00E
13:51:30  22.3   0.0  29.9  47.8   0.0    4   4180   3150   0.00E
13:51:30  15.6   0.0  26.2  58.2   0.0    5   2942   2686   0.00E
13:51:31  20.7   0.0  29.0  50.1   0.3    4   3722   3042   0.00E
13:51:31  16.1   0.0  25.9  57.9   0.0    3   3476   2772   0.00E
13:51:32  19.7   0.0  30.1  50.1   0.0    3   3204   2884   0.00E
13:51:32  16.5   0.0  25.2  58.2   0.0    3   2872   2742   0.00E
13:51:33  18.6   0.0  31.4  50.0   0.0    3   3228   2980   0.00E
13:51:33  18.3   0.0  24.1  57.6   0.0    3   2738   2484   0.00E
13:51:34  20.2   0.0  29.0  50.8   0.0    3   3362   2954   0.00E
13:51:34  16.7   0.0  26.0  57.3   0.0    2   2632   2612   0.00E
13:51:35  21.5   0.0  27.0  51.3   0.3    3   3284   2854   0.00E
13:51:35  17.6   0.0  26.1  56.3   0.0    4   3020   2692   0.00E
13:51:36  20.1   0.0  27.8  52.1   0.0    2   3096   2802   0.00E
13:51:36  16.2   0.0  28.2  55.2   0.2    3   2594   2722   0.00E
13:51:37  18.6   0.0  29.0  52.4   0.0    2   2728   2638   0.00E
13:51:37  18.3   0.0  25.6  56.0   0.0    3   3486   2774   0.00E
13:51:38  29.1   0.0  27.6  43.2   0.0    5   3370   2874   0.00E
13:51:38  31.1   0.0  27.1  41.6   0.3    5   2920   2900   0.00E
13:51:39  35.5   0.0  27.0  37.5   0.0    6   3338   2928   0.00E
13:51:39  30.8   0.0  26.1  43.1   0.0    6   2646   2788   0.00E
13:51:40  31.3   0.0  27.3  41.4   0.0    6   2570   2662   0.00E
13:51:40  30.1   0.0  25.5  44.4   0.0    6   2388   2692   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:51:41  32.0   0.0  28.2  39.8   0.0    7   2876   2774   0.00E
13:51:41  31.7   0.0  25.9  42.2   0.3    7   2506   2730   0.00E
13:51:42  30.4   0.0  27.6  42.0   0.0    7   2822   2694   0.00E
13:51:42  29.7   0.0  25.9  44.3   0.0    7   2366   2670   0.00E
13:51:43  33.0   0.0  26.2  40.8   0.0    9   3326   2912   0.00E
13:51:43  32.6   0.0  26.8  40.4   0.3    9   3122   2848   0.00E
13:51:44  30.0   0.0  28.0  42.1   0.0    7   3002   2826   0.00E
13:51:44  28.3   0.0  27.3  44.4   0.0    8   2584   2722   0.00E
13:51:45  27.9   0.0  28.9  43.2   0.0    7   3604   2924   0.00E
13:51:45  18.8   0.0  27.0  54.2   0.0    5   4710   3044   0.00E
13:51:46  16.1   0.0  29.5  54.4   0.0    8   2974   2742   0.00E
13:51:46  18.8   0.0  26.1  54.9   0.3    4   2536   2478   0.00E
13:51:47  16.8   0.0  27.2  56.0   0.0    7   2696   2646   0.00E
13:51:47  18.3   0.0  29.1  52.5   0.0    5   2904   2726   0.00E
13:51:48  19.2   0.0  24.8  55.9   0.0    5   4352   3044   0.00E
13:51:48  20.2   0.0  27.2  52.6   0.0    5   2758   2734   0.00E
13:51:49  16.8   0.0  26.9  56.3   0.0    5   3308   2890   0.00E
13:51:49  17.3   0.0  30.1  52.4   0.3    5   3028   2644   0.00E
13:51:50  19.8   0.0  23.8  56.5   0.0    5   2904   2876   0.00E
13:51:50  18.7   0.0  29.8  51.3   0.3    4   3192   2964   0.00E
13:51:51  15.9   0.0  25.8  58.2   0.0    4   2894   2782   0.00E
13:51:51  19.8   0.0  30.9  49.2   0.0    4   2712   2820   0.00E
13:51:52  17.1   0.0  25.9  57.0   0.0    4   3384   2904   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:51:52  20.6   0.0  28.6  50.9   0.0    4   3044   2728   0.00E
13:51:53  17.2   0.0  25.8  57.1   0.0    3   3146   2848   0.00E
13:51:53  19.5   0.0  30.2  50.2   0.0    3   3166   2768   0.00E
13:51:54  16.3   0.0  26.4  57.3   0.0    3   2858   2768   0.00E
13:51:54  18.6   0.0  30.0  51.1   0.3    4   2752   2830   0.00E
13:51:55  17.2   0.0  24.6  58.2   0.0    3   2818   2830   0.00E
13:51:55  20.4   0.0  29.6  50.0   0.0    3   3070   2752   0.00E
13:51:56  18.5   0.0  24.3  57.1   0.0    2   3282   3004   0.00E
13:51:56  20.9   0.0  28.1  51.0   0.0    3   3368   2690   0.00E
13:51:57  18.3   0.0  25.1  56.4   0.3    2   3046   2924   0.00E
13:51:57  19.4   0.0  29.2  51.4   0.0    3   3072   2776   0.00E
13:51:58  17.9   0.0  26.0  56.1   0.0    2   3564   3084   0.00E
13:51:58  21.1   0.0  27.6  50.9   0.5    1   2828   2640   0.00E
13:51:59  16.6   0.0  25.4  56.2   1.8    4   5722   3826   0.00E
13:51:59  21.8   0.0  30.2  48.0   0.0    3   3396   3244   0.00E
13:52:00  18.1   0.0  25.2  56.7   0.0    5   3676   2966   0.00E
13:52:00  34.1   0.0  29.8  36.1   0.0    6   3384   2938   0.00E
13:52:01  29.1   0.0  23.6  47.0   0.3    4   3466   3042   0.00E
13:52:01  32.4   0.0  30.2  37.4   0.0    7   2622   2864   0.00E
13:52:02  28.7   0.0  25.4  45.8   0.0    6   2798   2796   0.00E
13:52:02  33.2   0.0  27.8  39.0   0.0    7   3090   2834   0.00E
13:52:03  30.9   0.0  24.9  44.2   0.0    6   3344   3034   0.00E
13:52:03  29.8   0.0  29.5  40.5   0.2   11   2818   2844   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:52:04  31.5   0.0  24.2  44.3   0.0    7   4868   3828   0.00E
13:52:04  32.2   0.0  26.6  41.2   0.0    8   2570   2656   0.00E
13:52:05  29.6   0.0  26.1  44.2   0.0    8   3092   3038   0.00E
13:52:05  33.4   0.0  26.7  39.9   0.0    9   3230   2866   0.00E
13:52:06  30.1   0.0  26.8  43.2   0.0    9   3290   2986   0.00E
13:52:06  31.7   0.0  27.6  40.7   0.0    8   2590   2744   0.00E
13:52:07  31.7   0.0  26.9  41.5   0.0    7   3176   2836   0.00E
13:52:07  31.5   0.0  27.0  41.5   0.0    8   3294   2876   0.00E
13:52:08  31.8   0.0  25.8  42.4   0.0    5   3448   2980   0.00E
13:52:08  30.0   0.0  26.8  43.0   0.2    8   2592   2786   0.00E
13:52:09  29.7   0.0  30.0  40.3   0.0    4   4854   3788   0.00E
13:52:09  28.1   0.0  26.1  45.9   0.0    8   3124   2894   0.00E
13:52:10  30.2   0.0  32.9  36.9   0.0    6   3084   2844   0.00E
13:52:10  28.1   0.0  23.6  48.4   0.0    7   2574   2696   0.00E
13:52:11  34.2   0.0  30.4  35.4   0.0    6   2958   2900   0.00E
13:52:11  27.0   0.0  24.2  48.7   0.0    5   2978   2702   0.00E
13:52:12  32.8   0.0  31.3  35.9   0.0    6   3366   3016   0.00E
13:52:12  27.6   0.0  25.4  47.0   0.0    5   2562   2648   0.00E
